stock_name,stock_code,article_date,article_title,article_nickname,article_content,article_comments,article_viewers,article_likes,article_dislikes,article_url,vote_election,vote_candidate,vote_category,vote_start_date,vote_end_date
노을,376930,2025-06-10,바이오 주 다 간드아,chch****,이재명 정책주 이재명 정책주 이재명 정책주 이재명 정책주 이재명 정책주 이재명 정책주 이재명 정책주 이재명 정책주 이재명 정책주 이재명 정책주 이재명,,145,0,0,https://finance.naver.com/item/board_read.naver?code=376930&nid=304000974&st=&sw=&page=6,21대,한동훈,인맥주,2025-05-03,2025-06-10
노을,376930,2025-06-10,이틀 연속 판매 관련 계약 공시,yagu****,"아제는 멕시코, 오늘은 이탈리아...
이제 판매 좀 해서 매출 좀 나오려나?",매출 금액을 보지말고 시장 장악력을 보아야 할 시기 세계시장 장악하면 매출은 나중에 따라오는 구조 || 작년보단 확실히 나올텐데 엄청 뭐 실적이 가시화되었다고 보기엔 너무 금액이 적음. 것보다 개인적으로 하반기 출시하는 자궁경부암 진단기기 마이랩CER이 큰 금액으로 계약되길 기대하는 중임,347,3,0,https://finance.naver.com/item/board_read.naver?code=376930&nid=303994241&st=&sw=&page=6,21대,한동훈,인맥주,2025-05-03,2025-06-10
노을,376930,2025-06-10,기술이전 3조 띠아라,chch****,기술이전 3조 띠아라 ㆍ,3000억만해도 주가는 10000이훌쩍넘어갑니다,249,0,1,https://finance.naver.com/item/board_read.naver?code=376930&nid=303986836&st=&sw=&page=6,21대,한동훈,인맥주,2025-05-03,2025-06-10
노을,376930,2025-06-10,상승,lm******,"얼마 남지 않았다 가자 3만냥 시대로
기술주 뜬다",,166,0,2,https://finance.naver.com/item/board_read.naver?code=376930&nid=303973683&st=&sw=&page=6,21대,한동훈,인맥주,2025-05-03,2025-06-10
노을,376930,2025-06-10,3년 겨우 14억 으로,yong****,"기대감 만 주고
쫴금 올려노코
팽개치려고~??
물린넘들은 워쩌라고~ㅜ",,154,2,1,https://finance.naver.com/item/board_read.naver?code=376930&nid=303971901&st=&sw=&page=6,21대,한동훈,인맥주,2025-05-03,2025-06-10
노을,376930,2025-06-09,바이오 업계는,anda****,원래 입벌구들이 대표로 있는 곳~~,,192,1,0,https://finance.naver.com/item/board_read.naver?code=376930&nid=303958854&st=&sw=&page=6,21대,한동훈,인맥주,2025-05-03,2025-06-10
노을,376930,2025-06-09,멕시코야?,hsh5****,열심히해라,,189,0,0,https://finance.naver.com/item/board_read.naver?code=376930&nid=303957979&st=&sw=&page=6,21대,한동훈,인맥주,2025-05-03,2025-06-10
노을,376930,2025-06-09,내일 기업설명회,80su****,좋은거 있을까요?,,208,0,2,https://finance.naver.com/item/board_read.naver?code=376930&nid=303956063&st=&sw=&page=6,21대,한동훈,인맥주,2025-05-03,2025-06-10
노을,376930,2025-06-09,오늘은 노을이 덕에,kyj2****,"2575원에 팔려서
석양 노을 보면서 즐겁게 퇴근한다",무념무상,298,1,0,https://finance.naver.com/item/board_read.naver?code=376930&nid=303952855&st=&sw=&page=6,21대,한동훈,인맥주,2025-05-03,2025-06-10
노을,376930,2025-06-09,윤대통령님 너무너무 그리워요,nis0****,"전두환 대통령보다 더 멋진 우리대통령님

우리만나면 단무지에다 막걸리나 한잔 합시다",태그기한마리 당첨 || 일기는 일기장에 쓰셔,257,2,10,https://finance.naver.com/item/board_read.naver?code=376930&nid=303951726&st=&sw=&page=6,21대,한동훈,인맥주,2025-05-03,2025-06-10
