stock_name,stock_code,article_date,article_title,article_nickname,article_content,article_comments,article_viewers,article_likes,article_dislikes,article_url,vote_election,vote_candidate,vote_category,vote_start_date,vote_end_date
일정실업,008500,2025-06-10,그럴줄알았다,9036****,땡큐야 난 믿구있다,[],996,0,1,https://finance.naver.com/item/board_read.naver?code=008500&nid=304020774&st=&sw=&page=2,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-10,종가13500은 지켜라,9036****,알았쥐,"['고맙다 버텨줘서', '대박']",1000,0,1,https://finance.naver.com/item/board_read.naver?code=008500&nid=304015551&st=&sw=&page=2,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-10,지금 추세가 깨졌는데....지금 매수하는 사람들은 손해가 예약한거나 마찬가지임,as******,일정실업.....추세가 깨졌다 매도만이 손실을 줄이는 방법입니다,['소설을 써라'],1011,1,0,https://finance.naver.com/item/board_read.naver?code=008500&nid=304012163&st=&sw=&page=2,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-10,"지금 팔고 ....11,000원에 사라 ... 지금 안팔면 나중에 후회할것 이다",as******,"지금 팔고 ....11,000원에 시라 지금 안팔면 나중에 후회할 것이다",[],951,1,0,https://finance.naver.com/item/board_read.naver?code=008500&nid=304008661&st=&sw=&page=2,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-10,공시 뜬다,9036****,기달려라,"['알았다', '좀 조용히좀 있어라']",1004,0,2,https://finance.naver.com/item/board_read.naver?code=008500&nid=304005428&st=&sw=&page=2,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-10,점심묵고하자,9036****,잘버티구있어라 오케,[],520,0,1,https://finance.naver.com/item/board_read.naver?code=008500&nid=303998345&st=&sw=&page=2,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-10,"폭락조짐...주의보 발령...11,000원 까지 폭락",as******,"폭락조짐....주의보 발령 11,000원 까지 폭락","['정신나갔냐 ㅎㅎㅎ 너나팔구 나가랑', '무슨 근거로 이런글을?']",167,2,0,https://finance.naver.com/item/board_read.naver?code=008500&nid=303988356&st=&sw=&page=2,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-10,새가슴은 언능팔아라,9036****,오케바리,[],134,0,1,https://finance.naver.com/item/board_read.naver?code=008500&nid=303981278&st=&sw=&page=2,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-10,걍 쉬지안쿠 갈라구,9036****,그러자 함 가보자,[],126,0,1,https://finance.naver.com/item/board_read.naver?code=008500&nid=303978071&st=&sw=&page=3,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-10,걍 오늘쉬구가자,9036****,천천히가는것도 굿이다,['뭘 쉬어 일해야지'],135,0,1,https://finance.naver.com/item/board_read.naver?code=008500&nid=303973947&st=&sw=&page=3,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-09,이거 모르겠네,him0****,3만까지 뚤렸는데 3만 돌파하면 어디까지 갈지 가늠이 안되네~상폐냐 5만이냐 어렵다 어려워,"['흠', '상페지', '3만까지 가서생각허자']",389,5,3,https://finance.naver.com/item/board_read.naver?code=008500&nid=303943727&st=&sw=&page=3,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-09,올라가는이유가 있다,9036****,기달려라 하수들아,[],269,0,3,https://finance.naver.com/item/board_read.naver?code=008500&nid=303942345&st=&sw=&page=3,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-09,주포성님,alsw****,2만원까지만 부탁드리게씁니다 ㅠ.ㅠ,"['3만원 ㅠㅠ 와야해요 ㅠㅠ 고점에서 물려서 ㅠㅠ', '25000 굿이야 기달려']",317,1,3,https://finance.naver.com/item/board_read.naver?code=008500&nid=303936316&st=&sw=&page=3,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-09,여러부운~ 저도 대북주 입니다~~,dsjk****,ㅋㅋ,"['사기치지 말아라', '굿']",317,1,1,https://finance.naver.com/item/board_read.naver?code=008500&nid=303932155&st=&sw=&page=3,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-09,뭐여,9036****,공시뜨는겨,[],250,0,2,https://finance.naver.com/item/board_read.naver?code=008500&nid=303931179&st=&sw=&page=3,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-09,무증 공시가 왜이리 안뜨냐,9036****,뜬다는디 요번주는 뜨겠지,[],261,0,2,https://finance.naver.com/item/board_read.naver?code=008500&nid=303919289&st=&sw=&page=3,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-05,언능언능팔아라,9036****,그래야 간다,[],725,0,2,https://finance.naver.com/item/board_read.naver?code=008500&nid=303818858&st=&sw=&page=3,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-05,점심먹구 올께,9036****,잘 버티구있엉 알았쥐,[],723,0,2,https://finance.naver.com/item/board_read.naver?code=008500&nid=303804168&st=&sw=&page=3,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-05,오늘팔라구했더니,9036****,안되겠네 담주에팔께,[],722,0,1,https://finance.naver.com/item/board_read.naver?code=008500&nid=303779531&st=&sw=&page=3,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-04,머냐??,him0****,자진 상폐하냐?? 15000원까지 버텨본다,"['무증한데 ???', '무상증자 한댜잔어 기달려']",961,0,2,https://finance.naver.com/item/board_read.naver?code=008500&nid=303745474&st=&sw=&page=3,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-04,종가,9036****,12800만 지켜죠라 부탁이다,[],277,0,2,https://finance.naver.com/item/board_read.naver?code=008500&nid=303743729&st=&sw=&page=3,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-04,밥먹구왔는데,9036****,상승했네 고맙다,[],245,0,1,https://finance.naver.com/item/board_read.naver?code=008500&nid=303734867&st=&sw=&page=3,21대,한덕수,인맥주,2025-05-03,2025-06-10
일정실업,008500,2025-06-04,밥먹구올테니,9036****,잘하구들있어라 만이 빼지말구,[],234,0,1,https://finance.naver.com/item/board_read.naver?code=008500&nid=303727219&st=&sw=&page=3,21대,한덕수,인맥주,2025-05-03,2025-06-10
