stock_name,stock_code,article_date,article_title,article_nickname,article_content,article_comments,article_viewers,article_likes,article_dislikes,article_url,vote_election,vote_candidate,vote_category,vote_start_date,vote_end_date
광진실업,026910,2022-03-15,시간 외 왜 오르나요,noen****,??,"['뭐하냐 여기서 너희들ㅋㅋ', '시간내에 올라야지~시간외에 올르는건아무짝에 씨잘데기읍스무니다~^^', '동국제강 하이스틸 철 관련주들은 시외서 내렸는데 얘만 올랐네요', '땅? 회사 이전?', '어제 단일가 31주 거래량 대비 현재 5천주 거래 되고 있네요']",670,0,1,https://finance.naver.com/item/board_read.naver?code=026910&nid=216332280&st=&sw=&page=50,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-15,왠일이래요?,whwo****,단일가 관심도 없더니 거래량 늘었네요,[],220,0,0,https://finance.naver.com/item/board_read.naver?code=026910&nid=216332132&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-14,"3,400원까지는",sotf****,인내할 수 있음,[],236,1,2,https://finance.naver.com/item/board_read.naver?code=026910&nid=216224890&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-14,존버가 답입니다~~^^,yunk****,그냥 진득하니 가지고 계세요~~어차피 마이너스인데 ~~,[],232,0,4,https://finance.naver.com/item/board_read.naver?code=026910&nid=216194372&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-14,[삭제된 게시물의 답글]안랩 13퍼보다,gpl6****,거 어떤느무시끼가 맨날 엄지 아래척하는지좀 알아보슈~~ 아주 드럽게 못된습관을가졌네~ㅉ,[],172,1,2,https://finance.naver.com/item/board_read.naver?code=026910&nid=216200813&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-14,누르는게 보이죠,maya****,외인 매집이 8퍼에요 지금 날려도 되는데 왜 누를까요? ^---^,[],219,0,3,https://finance.naver.com/item/board_read.naver?code=026910&nid=216148709&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-14,오늘 공시나와야하는거아님,maya****,장끝나고?,[],203,0,1,https://finance.naver.com/item/board_read.naver?code=026910&nid=216127780&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-13,주린이인 제가 보기엔요,whwo****,일봉 상승샛별에 갈수록 몸통이 길어지는 적삼병 출현 바닥 시그널같은데요 곧 멀지 않은 것 같은데 고수님들 조언 좀 해주세요,[],260,0,3,https://finance.naver.com/item/board_read.naver?code=026910&nid=216102616&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-13,"13일 1차 인수위원 명단 발표, 위원장 안철수 내정""",whwo****,어떤 재료던 엮여서 오르면 좋잖아요 이방은 조용해도 너무 조용 하네요~,[],236,0,1,https://finance.naver.com/item/board_read.naver?code=026910&nid=216102225&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-12,수락 주식중에 제일,maya****,가벼운 주식,[],284,1,0,https://finance.naver.com/item/board_read.naver?code=026910&nid=216093894&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-12,배당주나 뭔가 이슈 발생전이긴해,maya****,http://www.snmnews.com/news/articleView.html?idxno=492569,[],249,1,1,https://finance.naver.com/item/board_read.naver?code=026910&nid=216086429&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-12,외인이 매집 열심히한 이유,maya****,이거 품절주라 점화만 되도 날아가는데. 기다린 보람 있기를 ; ) 거래량 바닥 주가 바닥 이게 바로 바닥주 턴어라운주 회사 흑자전환 이전 땅 이러다 갑자기 매각 이슈 또 나오건 아니겠죠 다 만들어진 느낌,[],227,0,2,https://finance.naver.com/item/board_read.naver?code=026910&nid=216082745&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-11,내릴때는 찰스주,slio****,오를때는 노관련이냐ㅋㅋ,[],272,1,1,https://finance.naver.com/item/board_read.naver?code=026910&nid=215981170&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-10,14일 21일 이랍니다,maya****,주목해야하는 두날짜 그리고 안철수 관련은 5월,"['별 시덥지 않은 놈팽이가 거니 흉내내네.', '뭔가 좋은 소식 있나봐요?', '14일 잔금납일예정일~21일 주총일~ㅎㅎ', '쉿~~']",512,1,1,https://finance.naver.com/item/board_read.naver?code=026910&nid=215949433&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-10,외인이 모아온 이유가 있네,maya****,국무총리 확정되면.. 안철수가 대인배,[],343,1,1,https://finance.naver.com/item/board_read.naver?code=026910&nid=215866242&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-10,외인이 모아온 이유가 있네,gpl6****,갠이 낙폭 과대주라서 쩨끔씩 사다보니깐 기렇게?겨 시캬~~ 나두 이렇게될줄 몰랐써~(애구긴씀),[],169,0,0,https://finance.naver.com/item/board_read.naver?code=026910&nid=215959579&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-10,다시 시작,maya****,내일부터 올라봅시다,['불금엔 걍 내던지구 소고기먹는날~~^^'],321,2,2,https://finance.naver.com/item/board_read.naver?code=026910&nid=215852529&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-04,정신병자 집합소,lvpi****,모건ㄱ색히 미래에셋 등등 호가장난질은 코스닥1등에 주가는 개꼴찌,[],536,0,1,https://finance.naver.com/item/board_read.naver?code=026910&nid=215524415&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
광진실업,026910,2022-03-10,정신병자 집합소,gpl6****,특히 조 위에 있는애가 심각혀~^^,[],85,0,0,https://finance.naver.com/item/board_read.naver?code=026910&nid=215952799&st=&sw=&page=51,20대,안철수,인맥주,2022-02-05,2022-03-16
